id_EXIST,lang,tweet,label,label_id
202475,en,@ice_slut_SDC “That wasn’t saying to stop. So guess you’re loving them.” She smirked and gave one more. This time keeping her hand on the girl’s rear and groping it.,REPORTED,3
202476,en,@sissyloserclub hmmm so #exposed and #helpless shown to the world for #sissy #slut i am,DIRECT,1
202477,en,"@MrGoodLyyfe Stop shooting amateur porn on it, save some space you slut!",DIRECT,1
202478,en,@hannigramteacup I can't believe I posted this and spent my entire bus ride to work slut shaming him and I had completely forgotten about this most holy of days 😔 it still counts as celebrating if it wasn't originally planned that way right?,-,0
202480,en,@SeptemberPapi You lying like hell you always taking your shirt off every 5 min for what ?! You slut monkey 😂😂,-,0
202481,en,"I love draining my little slutbag, it’s his first game 😈😈",DIRECT,1
202483,en,"Right now my body is merely a vector for the rona, a finely-tuned vehicle for airborne contagions, a big ol’ slutbag for omicron.",-,0
202484,en,"can't believe the iconic ""don you fucking slutbag"" moment was 8 years ago akdhajhdajjahshh",DIRECT,1
202485,en,@paichin_hentai i want to slide your panties over and insert my penis and breed you and ejaculate inside you make you a slutbag whore💋💋😋🥰🥰🥰,DIRECT,1
202486,en,@MARSZCRYSTAL Saving the day by becoming another breedable slutbag to bring the world into peace and lust,-,0
202487,en,"All my best friends are whores, if you’re a slutbag you’re my best friend",DIRECT,1
202488,en,i think my boo went and found another boo.  that slutbag. 😒,DIRECT,1
202489,en,📢 https://t.co/BmlRkeCFaa ⛓️⛓️⛓️UPDATE 11.9.2021 @DRuffBandit 🦉🕶️ &amp; @MrFinesseNY 🦸🏿‍♂️🍆#INTERRACIAL #ANAL #SLUTBAG #CREAMPIE https://t.co/snuSW3eBul,DIRECT,1
202490,en,@LawrenceOVok @kroggidial @JbootyfuI I’m gonna powerwash your couch slutbag,DIRECT,1
202491,en,"@__sjmnz Bitch fuck you, that’s yo slutbag ass 😂",DIRECT,1
202492,en,@urlocal_slutbag thats how it usually goes huh lol,-,0
202493,en,@kellylo62840554 @MissLadyLouisa @schoolgirlbull1 Get yourself there Kel!! Sissy school girl slutbag! ☺😘,DIRECT,1
202495,en,@luskiebobbys yea real cool get in the back slutbag,DIRECT,1
202496,en,@BOYCHLMT same…. and he covers it with this “humbled” act like ur not fooling anymore slutbag 😐😓,DIRECT,1
202497,en,"forever gooning, forever denied😌 I don’t want to hear a thing out of you slutbag! you’ll take whatever I decide to give you😈link below, %OFF right now 🔥🥵findomgoddess femdom sissyslave subserve cashmeets realtime https://t.co/k8H5DsNi1P",DIRECT,1
202498,en,@CapitalistGhost Doing pay to watch shows like some Chaturbate slutbag. As expected from you,JUDGEMENTAL,2
202499,en,"@DoUlikeScryMovz “Such a slutbag.” She smirked, leaning against the seat of the car, looking back up at him. “Sooo, can we get high now?!”",-,0
202500,en,@ScuffedShitpost me when you finally cream on me daddy im such a lil uwu slutbag,DIRECT,1
202501,en,@albsie @MSMWatchdog2013 @ABCRadio Afterpay and the like are a blight on society.,-,0
202502,en,@BrandenTweetsBB I think it’s going to be a while though so try astronomical society locally. This is what we have from Adorama. We got sooo lucky. I watched that page every day and 6 popped up on day.https://t.co/a6sgG3yuFT,-,0
202503,en,"@CathyReisenwitz In spite of the fact that some children might turn out like you, having a moderate amount of children is still good for both society and individuals.",-,0
202504,en,"@ClareBFFerguson Nah, it’s you that’s the poison, or a disease like a chattering-class cancer on society. You’re ruinous COVID gig is up, you’ll have to start OCDing on Brexit again",-,0
202505,en,"you don’t have “daddy issues”, your dad has issues but society makes it your problem",-,0
202506,en,The theory of paint indicates feelings of isolation in society,-,0
202507,en,@Mehr__19 @Assimalhakeem Its also funny we tell women to be patient and to tolerant and she heard this many times too but I never heard anyone tell the man to take it easy or be patient like idk bout you but it really is some sort of hypocrisy from society. Ik this is not from Islam,JUDGEMENTAL,2
202508,en,"@amurray961 @brooster101 @cryptofrog08 @lcooper_baird @APompliano Can you provide any example of a large, multi cultured society that thrived without government?",-,0
202509,en,Love when a show is about teens in  some fucked up situations like the society or yellowjackets but they still have prom and nice parties where they dress up I think we could learn a bit from them,-,0
202510,en,"@Rebel77Angel So the TRAs say to listen to trans people. But only the trans people that have passed their purity test. It's almost like they don't really give a shit about about lived experience &amp; the wisdom, the understanding that comes from a life negotiating society.",-,0
202511,en,"@FootyAnalyses People are pissed bec if society gets vaccinated, this horror goes away. In 2020 the pandemic was unavoidable. In 2021 the pandemic is one of choice. And that means the pandemic will be with us in 2022 and 2023... So no, I’m not calming down till we end this hell.",-,0
202512,en,"@srslyberserk @shoe0nhead Serious dumbasses keep confusing individuals for ""society""",-,0
202513,en,why is toilet paper so expensive. we as a society really decided to lock wiping your ass behind a paywall,-,0
202514,en,"@take_japper most americans do not yet understand that their society is fascist, even most self-declared american socialists refuse to accept this",-,0
202515,en,"@fu33yb @NormanDonald10 @WalesOnline Perfect example of the stupidity I was referring to 🤦‍♂️🤦‍♂️ - FYI - cancer doesn't kill everybody, neither do other illnesses/viruses because medication, vaccines and science help treat people and allow society to live with these conditions/viruses/diseases ....",-,0
202516,en,Society Bytes Radio - Free Talk Live,-,0
202517,en,"@ArcEng9154644 @pnjaban @MrAndyNgo @alankesslr @Claudio_Report To see these antifa people work so hard to destroy what they use and need would be amusing, but their beliefs and antics cause too much damage to the rest of society for me to consider them just clueless clowns.",-,0
202518,en,"@Dwiggins89 @Maestroxv_ @shamrocks46 @ClayTravis ""We didn't see each other as different except for our personalities"" -&gt; they all saw you are white. You did sees there aren't white. And obviously you didn't get along enough so that they could tell you what it implies to be black in a white society",-,0
202519,en,@CP24 The losers of society. Imagine taking anger out on a 19 year old over a government protocol.,-,0
202520,en,"@GazetteNGR Those who release the BH members into society, deserve what?@Jidekoro",-,0
202521,en,u r ugly and stupid and going to hell where demons will sodomize you for eternity https://t.co/P1yZ33jskc,-,0
202522,en,@johnpavlovitz Actual followers of Jesus don’t justify criminals who sodomize children.,-,0
202523,en,"Been up since 4 am and been hard since. Watching my wife sleep makes me wish we had a roommate that I could sodomize. The thought of sneaky anal, and not getting caught, keeps me rubbing my cock through my pants. https://t.co/tk8HQoMgOu",DIRECT,1
202524,en,@bairdlet Have they ever met 'Phil in the corner office'? Phil has a room-temperature IQ and a personality disorder. Phil has been sucking his salary out of the company for decades solely on the strength of his firm handshake and reassuring baritone voice. Phil can sodomize himself.,-,0
202525,en,"@jjouvenal The saddest thing is this young MAN has LEARNED how to assault and sodomize.Very sad that he himself has probably endured who knows how much abuse,as research has shown many who struggle with identity issues have encountered abuse.And we wonder why all the confusion w/our youth😔",-,0
202526,en,"☆DOCUMENTED the pics. with ☆I.C.C. &amp; Police, whom I've kept ☆Updated with this Tragedy of  Lee ☆Brooks,  showing screws &amp; ☆Metal hooks being yanked, ☆Torturing this Little animal, who is ☆Vulnerable, not being Able to talk ☆0r watching her sodomize Ping ☆Her microchip as",DIRECT,1
202527,en,Sodomize them with a bat wrapped in barb wire as they pose for nudes https://t.co/cmhpx1zvRL,DIRECT,1
202528,en,"@laurant_blanc @NotWoofers GFY, you whining, racist, left-hole piece of shit.Sodomize Mohammed. You know you want to, you lil' thigh-f!cker.",DIRECT,1
202529,en,@BBWSAREAWESOME1 @Matt_Archy You sodomize the carcass of a dead fowl with a can of your favorite brew then burn it inside an enclosed metal box.,-,0
202531,en,"Sodomize Your Heroes (""If Lil B Dosent Acknowledge Me Over THIS NFT And Work With Me, When i see him im going to fuck him in the ass"" - Lil C) NFT https://t.co/7ZCFfpr24c #rarible #based #ethereum #flow #nonfungible #digitalasset #nft #rare #art @rarible @LILBTHEBASEDGOD",DIRECT,1
202533,en,@SakhiMhlongo @SaaymanBarry @GaytonMcK @OnsBaizaNie 🤣🤣🤣🤣He will never go there. They will sodomize him...25inch😂😂😂,DIRECT,1
202534,en,You can sodomize me till the cows come home https://t.co/PGO6Ej2VDJ,-,0
202535,en,@ConservaMomUSA And later that day they sodomize children. #evil,-,0
202536,en,Why does this look@like a pic of Karl Malone trying to sodomize LeBron? https://t.co/c8SZLML8Wk,-,0
202537,en,"@TheIdealistic1 @Purpose_Warrior @charliekirk11 Oh, I see. The Constitution doesn’t explicitly say the government can’t send a horny rhino to sodomize you, so I guess it’s okay.",DIRECT,1
202538,en,"@alexander_olly Lacking bitterness injury is manifest actions young man sort of heartwarming, and practical, but it's beyond hypocritical cause after doing the sodomy to sodomize people treating others as if they'd https://t.co/9khj0qe0PF actually did, however child abuse lawsuits ✝️☦️🕍🛐⛪💒🏳️‍🌈",-,0
202539,en,"The govt: the super creepy suburban #family who lie &amp; steal (#JustinFlation, ‘misplaced’ #money etc.), sell #drugs &amp; sodomize the ‘lil guy’ (#lockdowns, #epstein, #UNpedos, #NancySchaefer etc.) &amp; murder foreign &amp; domestic-the bigger it is the worse it gets#thoughts #ideas #memes https://t.co/P8w2Tl3WH4",-,0
202540,en,"i firmly believe that any airliNe which uses/used/has plans to use DUCTTAPE to control a pASSanger should IMMEDIATELY be shut down, UNLESS thay R/have BEEN/woulD BE also prepared to sOdOmize said PASSanGER. https://t.co/Nh9Ee2Ziwq #WiNGS #ViRGiN #POiNTS #WiN #LOSE #DRAW 🍩",-,0
202541,en,@RealJamesWoods Either that or midgets just like to spank women's behinds.,REPORTED,3
202542,en,"@snaccnap In Czech Republic, on Easter, men gently spank women with a whip called pomlázka to keep them healthy and fertile.https://t.co/45AVyUHmfL",REPORTED,3
202543,en,5 Reasons Men Love Spanking Women During Sex https://t.co/0htDLk8FRs,-,0
202544,en,How some superheroes never spank women anymore? https://t.co/3GOLVynanG,DIRECT,1
202545,en,"@poppy_haze @AliceAvizandum czechia is big on the Old Ways. easter is still a proper fertility festival: the men cut switches and spank women they find attractive, who in turn may reward the spankers with eggs, chocolate, or an axe.",DIRECT,1
202546,en,"@DrProudman Not sure what sexual violence is, maybe spanking, I've been asked to spank women a few times but thought it rather violent.",REPORTED,3
202547,en,Can men stop threatening to spank women wtf.Garrett Bryne leading an army to retake the white tower will be interesting. And who will become Amrylin after Elaida 🤔#tfohspoilers,REPORTED,3
